"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
Metropolitan Statistical Area
GeoFips,GeoName,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
44220,"Springfield, OH (Metropolitan Statistical Area)",153853,157639,160007,157903,157377,155828,154645,151748,150753,150681,150789,150149,149463,147821,147142,147100,147075,147403,147514,147992,147720,147596,147747,147584,147442,147355,147289,147116,146268,145742,145159,144605,143803,143229,141758,141380,141367,140668,139829,139404,138778,138326,138093,137684,137382,137279,136937,136140,136185,136462,136290,135887,135608,134732,134610
44300,"State College, PA (Metropolitan Statistical Area)",97088,99495,101263,103971,105034,107957,107533,110048,112939,111315,112459,113131,114390,114706,116203,115390,116567,117697,119468,120473,122049,125231,126518,127881,129930,130847,131951,134102,134849,134657,135315,135965,137620,140821,142926,144238,145543,148734,149498,151645,153052,154160,154698,155163,157255,158365,158863,160149,160067,160067,158940,157979,157984,157533,157795
44420,"Staunton, VA (Metropolitan Statistical Area) *",85124,85665,87707,88454,88087,88941,90122,90316,90541,90646,90886,91031,91309,91701,91828,91764,91846,92272,93737,95015,96527,98096,99110,100067,101163,102263,103697,104994,105988,106879,108150,109129,109602,110436,111549,112751,114085,116262,117708,118420,118593,118347,118916,118719,119487,119971,120642,121550,122727,123812,124506,125665,126059,126678,127344
44700,"Stockton, CA (Metropolitan Statistical Area)",284769,291488,296167,300221,303896,306658,309750,317671,320840,332685,338384,350304,361462,373479,385721,398731,416042,430786,445726,457138,466863,484131,492694,500278,506385,512212,517923,524657,531908,540257,552424,567885,591207,609041,626778,642898,656985,662812,668080,671692,677736,687381,695611,701892,705382,716006,727828,739814,751714,762314,772611,780617,788354,794293,800965
44940,"Sumter, SC (Metropolitan Statistical Area)",105579,105380,107811,110535,109200,109260,111779,112566,113702,114367,115598,116269,118139,119679,120324,122199,123987,125682,127135,127935,130370,129782,131510,132230,134631,135364,136090,137229,137231,137375,137074,137330,137516,138474,138417,139721,139929,140047,140264,141338,141946,142470,141595,141501,140999,140564,139619,139438,138244,137567,137393,136317,135815,134863,135169
45060,"Syracuse, NY (Metropolitan Statistical Area)",631763,637540,640019,641826,642407,642995,646105,647543,647200,646806,644646,642764,640720,640442,642984,646469,650383,648635,646725,649352,654842,661505,665618,668488,670309,667499,664389,660384,655229,651499,650297,649961,650697,652241,655091,656149,655021,655321,656209,658913,660857,663515,664478,664482,666945,666806,665829,663914,662203,663047,662656,659556,657253,655021,652956
45220,"Tallahassee, FL (Metropolitan Statistical Area)",154105,158300,165004,173644,181470,189245,186999,189529,194690,200091,204111,213167,217765,221584,225185,229399,233106,235840,241026,246756,253724,261192,271509,276025,284421,292713,298563,302943,308414,312685,316825,321336,324386,327940,334289,339179,344257,350580,357357,361238,364690,369235,370711,374295,371787,373517,375326,375951,379935,380627,383035,385658,388370,390913,392645
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1082821,1117227,1180716,1251917,1333538,1394490,1425848,1452426,1478254,1517764,1573352,1626975,1677405,1722726,1774374,1825777,1877018,1923591,1967197,2005545,2039321,2077857,2110974,2135204,2163912,2194294,2226036,2256460,2297251,2336822,2369105,2404013,2444015,2487445,2529652,2587771,2651580,2699935,2726780,2746981,2763937,2787185,2807290,2832694,2864523,2906119,2957181,3017229,3069701,3111847,3147199,3187828,3230074,3291341,3342963
45460,"Terre Haute, IN (Metropolitan Statistical Area)",190455,190158,191959,191761,191111,188332,188562,189548,190634,190751,190605,192825,191884,191309,189960,188797,187797,186249,184704,183654,182724,182018,182508,183863,185548,185997,187153,188174,188395,188270,188488,188034,187699,187329,187953,187461,188030,189106,189436,189455,189516,189519,189475,189436,188905,188007,187085,186855,186395,186185,185570,184928,185208,184963,185271
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",109468,113411,115276,115364,115273,116487,120390,121802,122871,123622,126658,127351,128345,129332,131460,132198,133288,133636,133889,134645,133795,134497,135250,136162,137598,139004,139853,141353,141893,142322,143051,143205,142882,143149,143582,143996,144534,146051,146273,147495,148743,149310,149378,149352,149132,148741,148650,148864,148756,148491,147875,147485,146749,146185,145907
45540,"The Villages, FL (Metropolitan Statistical Area)",14719,14967,15797,17780,19143,20453,20999,22056,22324,22835,23318,24439,25063,25822,26577,27362,28313,29217,29771,30161,30990,31882,32863,33804,34764,36149,38441,42871,46611,48767,51725,53738,55793,59539,61934,64456,69261,76202,82101,86433,90643,94149,97300,100399,104970,109601,113691,117868,120106,123269,126746,130290,134870,144767,151565
45780,"Toledo, OH (Metropolitan Statistical Area)",638675,644655,651449,656834,659712,662010,660803,654162,653870,651604,655820,657260,657064,654713,651596,650161,649694,651883,652747,656932,655641,654687,654667,655794,655822,656047,656770,656920,658539,659390,659388,659190,660052,659750,660335,659745,658448,656222,655257,653518,652232,651502,650793,649883,650011,649325,648575,648629,648038,647337,646770,646057,642457,640487,639944
45820,"Topeka, KS (Metropolitan Statistical Area)",196159,197701,198772,202849,202528,194147,195125,197659,199010,200351,201651,204099,204404,204869,205608,206005,205319,205805,207337,210255,209794,210598,212479,214014,216252,218593,220036,221246,222316,223555,223772,224859,225090,225355,226153,227155,228208,228825,230025,231272,232548,234314,234956,234873,234522,234613,234623,234442,234449,233814,233650,232903,232817,231897,232322
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",305795,305091,308680,314505,315209,317113,315506,313004,311427,311764,309998,307796,306944,307882,311052,311067,314133,318557,322280,326162,326246,326477,328694,330674,333292,335229,337476,339146,340755,344013,348435,351465,353816,355935,358724,361248,362015,362840,363088,364119,365388,368192,369792,372950,375805,377236,378400,380010,382551,384767,386045,386466,382172,380779,381671
46060,"Tucson, AZ (Metropolitan Statistical Area)",345000,355962,380255,407515,428558,443741,459738,471596,483484,497687,523341,535780,552627,568004,582172,592087,602647,621586,640419,656727,664200,668844,679813,698091,719598,745112,768212,783685,798521,813386,828905,848019,859280,874267,885893,901342,920298,940930,955869,967778,975580,981270,986581,989750,992319,997883,1001271,1007258,1015666,1024650,1034482,1045175,1048914,1057476,1063162
46140,"Tulsa, OK (Metropolitan Statistical Area)",567032,573235,582203,592055,602108,611968,625290,638395,651741,664120,690017,715729,730726,754809,772780,774500,773203,775798,770713,758652,757345,763119,774765,785755,795139,800473,805725,816284,829391,843057,854631,861237,867602,874844,877577,878004,882861,894011,906441,916525,929824,940111,947092,954892,965395,973986,986572,995361,998996,1002232,1008509,1017350,1025813,1034048,1044757
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",168586,163093,165840,168991,171555,173902,175046,177513,179189,182855,184180,186019,187181,185653,186235,186871,188807,190938,192851,194077,195478,197482,200247,201056,202790,204405,207659,208097,209857,211366,212433,214391,215558,216258,217173,218791,222220,227299,230142,233663,237813,239830,242130,245561,249115,253251,256895,259612,261980,263910,267072,272988,276628,277490,278290
46300,"Twin Falls, ID (Metropolitan Statistical Area)",51900,52509,54740,56740,57963,59768,62064,62700,64150,64574,66164,67983,68769,69657,70873,70686,69977,69333,68487,68393,68305,69033,70584,71944,73402,75368,76590,78292,79696,80953,81923,82853,83135,84203,86063,87640,89487,92085,94310,96360,98310,100017,100789,101437,103122,104523,105988,108175,110282,111458,112983,114642,117132,119065,120635
46340,"Tyler, TX (Metropolitan Statistical Area)",95331,97390,99839,103794,105758,108766,111662,114264,117127,120667,125905,129316,132734,137348,141243,145030,148975,151554,152388,152164,150876,151550,153705,155336,158717,160898,163440,166087,168531,171033,172758,175658,177836,181107,184254,187300,191362,196124,199953,203263,207111,210371,212584,214483,216002,219016,221620,224176,225978,228497,231360,234199,237182,241995,245209
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",603438,623756,633043,664830,683772,698033,707866,716911,734962,740505,753428,763820,767573,776075,789097,797791,804294,810444,818447,824072,831337,838534,850510,863959,870348,878591,881399,883443,886711,886909,878906,876629,882755,890473,894311,907997,918181,926954,925335,933680,943177,957482,973408,989064,1002219,1008682,1017472,1023837,1022650,1021634,1018784,1012399,1004163,994828,989408
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",340858,341324,343966,344262,338821,334835,333120,329897,326942,325540,323689,320223,319790,319788,320361,320097,319368,316950,316211,315341,316088,317074,319408,320421,319608,318002,311447,305700,302681,300619,299874,299597,298521,298049,298323,298986,298574,298258,298831,298886,299000,299316,299083,298847,298458,297583,295877,295057,294784,294167,292926,291119,289643,287942,287039
46660,"Valdosta, GA (Metropolitan Statistical Area)",75429,76347,79276,82156,83842,85407,85511,86971,88679,88498,90486,91402,92131,92821,94274,95477,96133,97055,97863,97741,98530,99699,101299,102922,106877,109267,111381,113514,115406,116892,118574,119729,119736,121305,121850,124387,126411,129323,131036,134907,137780,140064,142027,144146,142976,143470,143380,144470,145368,146103,147507,148338,148941,149646,151118
46700,"Vallejo, CA (Metropolitan Statistical Area)",168394,173238,178481,181259,183223,187439,191535,197971,204713,213619,224455,237456,246003,254348,260386,264416,271634,283617,296835,310048,326074,343463,354104,359919,364251,366072,365395,367608,371881,378657,387657,396974,404209,408226,408409,409301,408181,408402,408243,408972,410290,414102,417025,420918,425491,431431,436450,442544,447909,450921,453051,452723,450653,448885,449218
47020,"Victoria, TX (Metropolitan Statistical Area)",59058,58707,59656,60041,61570,62400,64032,65422,66629,68884,71718,74599,76778,79719,80912,81297,81693,82351,81112,80171,79568,80560,81791,83304,84614,85899,86805,87891,88626,90004,90775,90944,91511,91624,91809,91789,91523,91649,92403,92926,93792,94072,94616,96173,97118,98004,98972,99135,98636,98350,98434,98331,98029,98194,98808
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",120722,122309,126773,129031,130746,133306,134350,135359,135184,134615,133966,133088,133726,133494,132497,134138,135083,135700,135995,136569,137881,138366,140503,141921,143334,144544,144829,145430,145811,145924,146293,146263,146451,147294,148437,149837,152022,153371,154489,155738,156531,156845,157926,158482,158240,158937,158321,157420,156217,156020,155394,153719,152083,151347,152326
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",1116167,1130821,1144167,1145801,1168734,1188968,1197355,1210115,1228881,1242103,1241050,1248449,1272873,1280758,1312039,1339096,1351325,1384380,1423567,1450558,1467780,1491662,1504214,1537519,1558836,1568850,1576820,1584656,1590181,1590459,1601182,1617490,1626238,1641177,1649748,1676784,1684092,1701595,1700315,1699574,1705438,1717604,1726032,1739260,1748819,1760700,1768411,1773651,1778159,1783825,1792551,1801260,1805174,1805036,1806890
47300,"Visalia, CA (Metropolitan Statistical Area)",185701,189191,194103,197643,201805,206589,213115,219123,225906,233220,240074,247426,253694,259759,267034,273255,280000,285767,291752,298075,304451,314062,323705,331956,339253,345668,348127,350732,354946,359854,364708,368627,373171,379568,388743,398226,407970,414921,422140,429283,436987,443066,447277,450656,453758,456831,459243,461926,465503,468208,470173,473914,477176,477884,479468
47380,"Waco, TX (Metropolitan Statistical Area)",168384,165008,167456,170979,173928,177057,176185,179868,181301,183520,186539,189416,191717,193961,197671,199820,201204,204568,204519,204348,205516,207477,209531,211278,214400,218877,221128,224497,226561,228450,230120,232489,233379,234661,236830,239419,240784,242397,244453,246735,249441,253821,255812,257142,258986,260780,263166,265424,269651,272201,275230,278153,280834,283118,285869
47460,"Walla Walla, WA (Metropolitan Statistical Area)",40348,42141,42231,42608,42564,42861,44445,44921,45112,45202,46327,47530,47820,48751,49028,48732,48357,48058,47542,47278,48166,48534,50151,51002,52364,53250,53747,54111,54389,54566,54806,55178,55072,55666,56108,56652,56569,56705,56840,57315,58103,58945,59604,59616,59784,60069,60619,60888,61592,61815,62231,62623,62211,61853,61568
47580,"Warner Robins, GA (Metropolitan Statistical Area)",77252,79693,82942,84796,85726,88037,89845,91111,92141,93751,95630,97150,98541,99205,100214,100621,102209,103789,105529,108016,109350,110920,112658,115104,117566,120728,122157,124542,127625,130098,132564,135165,137495,140759,143991,148541,150957,154488,158840,162144,164890,168609,172052,174492,176001,177448,178433,180835,182792,185876,188877,192392,195473,198261,200779
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",3118418,3183440,3237369,3307166,3327206,3338988,3364990,3384227,3392257,3421832,3428946,3453214,3511581,3553959,3606471,3683200,3763593,3857401,3958850,4057116,4133239,4185342,4247235,4312067,4374165,4434176,4488385,4549151,4614434,4684826,4776083,4875923,4982993,5068667,5137498,5212772,5286683,5332180,5386334,5458415,5561253,5680206,5791182,5894831,5986151,6062230,6131237,6193671,6262402,6307186,6354713,6367087,6366739,6374458,6413831
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",167352,169857,170283,169595,170158,170178,170987,172038,172797,174425,174893,177172,176866,175444,173893,171586,167036,162232,158953,157238,158077,159026,160489,161261,162204,162400,162363,163010,162902,163342,163516,163699,163590,162634,162388,162793,163260,163976,164310,165724,167225,167926,168467,168853,169909,170526,170956,170282,169479,169107,168532,168388,168052,167661,168162
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",88565,88789,89719,90773,90310,89485,90235,90488,90089,89651,89161,88071,87585,87302,87465,88094,88954,91032,96360,103758,109534,111549,112911,114463,114874,116932,115361,114585,113055,112546,112081,111790,111422,111112,110246,109924,113486,113650,115059,115033,115023,116816,118863,122278,121389,121738,120958,118410,119470,119026,117606,116069,116902,115461,114787
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",120590,121446,123617,124883,127199,128508,130132,129960,132641,134393,136311,137878,137765,137655,137581,138554,138467,138345,138930,139971,141090,142813,144437,146253,148214,149301,150386,151530,152713,153809,154797,155665,156007,156521,156932,157521,158560,159973,161045,162130,162626,162919,163251,163601,164240,164622,164883,164948,165559,165764,166210,166504,166212,166310,167017
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",165284,166471,167161,166032,166066,164593,165977,164666,163770,161867,161602,163345,161525,160486,156918,154644,151981,149132,146776,145205,143873,142270,141845,141012,140704,140001,139547,138275,136619,134675,133276,131681,130701,129750,129141,128241,127464,126321,125236,124959,124734,124366,123694,123053,122692,122228,121555,120265,119271,118307,117578,116692,115748,114221,113544
48300,"Wenatchee, WA (Metropolitan Statistical Area)",55995,57905,58182,58036,58318,59531,60767,62443,64337,65586,66273,67591,69004,69622,70983,72428,73586,73859,74236,76006,77504,78865,81220,83570,86027,88755,91676,93486,95118,96819,98336,99322,99361,99786,100654,101968,103369,105094,106717,108029,109614,111284,112000,112891,113433,114307,116094,117774,118937,119998,121276,122267,123615,124261,124795
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",181524,182552,186174,185831,185230,184209,185114,186432,185683,185256,186463,185340,184158,182331,180057,176777,173087,168724,166158,163741,161663,158961,158283,158525,158445,157944,156502,157354,156100,155562,154230,152914,151728,151442,150666,150186,149438,149208,148727,148073,147910,147951,147513,146984,146594,145814,145202,144158,142691,141633,140788,139127,137909,136625,135517
48620,"Wichita, KS (Metropolitan Statistical Area)",440084,438446,433262,428292,429805,436657,441314,448305,451139,454833,462285,469410,476819,481070,480917,483964,487650,490026,495657,501201,507922,512164,519559,529727,536264,539797,543401,548981,556313,565914,569949,572226,575446,580247,582168,584565,588021,593382,600805,609250,619330,624001,625899,629172,631841,634729,637932,640603,640908,641487,644752,648526,648514,649687,652939
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",136264,134547,135914,134213,132776,135739,136058,139008,138389,137175,137384,138486,140309,142833,144114,144209,144471,144842,142433,141380,140953,140303,139070,138786,141403,143986,147740,151170,151480,151206,151374,151847,150770,150995,150694,152033,151152,151596,150641,150287,150768,151557,149834,150178,150206,150231,148086,147939,148185,147955,147771,148433,149086,149568,149947
48700,"Williamsport, PA (Metropolitan Statistical Area)",112886,113547,115429,115443,116542,117354,117985,118684,117927,118274,119588,118271,117455,117354,117083,116627,115787,115613,116750,117756,118673,118876,120068,121303,122141,122273,121825,121333,120983,120590,120182,119851,118930,118344,118108,117911,117530,116983,116524,116147,116081,116236,116853,117428,116900,116688,116083,115476,114742,114853,114336,114125,113561,113034,112724
48900,"Wilmington, NC (Metropolitan Statistical Area)",99226,101837,105562,110029,113741,116500,118805,120568,122652,122115,123292,126245,127918,130392,131827,133911,136404,139471,142160,143969,146223,150226,155570,159904,165895,172233,179144,185496,191148,196533,199312,202099,205996,210563,214877,222498,230897,238272,243520,248260,251814,255407,257649,260038,263702,266550,270164,275310,279645,283102,284206,286965,293039,301482,307373
49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",55450,55578,57715,58191,59398,61566,62987,64015,65849,67918,69124,69435,70125,70891,71263,71897,72562,73828,76112,78717,81456,84964,86981,88657,90652,92848,94698,96479,98202,99949,101429,103626,106252,108945,111464,114383,117847,121229,123863,125728,127333,128659,130055,131104,132559,133905,134766,136366,138728,140355,141533,142984,145411,146126,147260
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",372620,379270,388244,397369,402778,407337,411650,416569,422231,430074,437876,444515,449284,453824,457356,462248,468149,471586,479157,482283,485397,490034,496463,503138,512062,521836,530693,540712,549576,557410,563928,571210,578186,584321,588964,594765,602805,613494,623068,632186,637688,641171,643949,646238,649106,652182,654916,659470,664684,668646,673189,677134,682646,688799,695630
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",717673,723625,729613,730558,735701,734725,733288,730817,730608,739765,741446,739491,741103,742351,741465,749409,757692,765781,778071,793074,808224,813391,812492,813137,817597,822735,825647,830128,836766,844368,853319,861697,871081,879568,887129,892171,896901,902123,905524,908735,913363,919702,926241,931896,938589,945756,951448,956319,965148,972147,975790,975399,978387,979529,983982
49420,"Yakima, WA (Metropolitan Statistical Area)",141416,145600,148017,150541,150902,155229,159209,162074,164202,166436,168987,173118,175218,176825,179248,180209,181321,180961,181707,185454,187574,189454,193904,198983,204266,208963,212601,214951,217201,219748,221573,222615,222757,223402,225161,227280,228570,230617,232733,235272,239604,244360,246457,247072,247853,248660,250020,252180,253166,254420,255815,256733,256719,257019,256643
49620,"York-Hanover, PA (Metropolitan Statistical Area)",269277,273427,278991,282646,286122,288739,292808,297047,300642,305545,310297,313599,315266,315972,316125,319582,320150,322055,325922,330944,336068,340810,346209,351046,356156,361092,365997,369781,372706,375810,378905,382743,385773,389692,395093,401403,409066,418043,424919,429399,433022,435566,437481,438872,440954,443127,445022,447735,450261,453380,454912,456720,459183,461049,464640
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",659506,665569,670741,681278,668722,675013,662274,666754,667417,664956,658231,658600,652946,649503,644566,637279,631445,625219,619212,615749,615048,613980,615462,617681,618328,617253,615595,614369,611902,609286,605978,602227,599116,594958,592016,588478,584222,580420,575543,570952,568156,564978,563424,560540,558798,556915,553591,550063,547497,545030,542582,540240,538059,535785,534472
49700,"Yuba City, CA (Metropolitan Statistical Area)",86435,87104,88345,87505,89980,91363,92830,95979,96962,98325,100611,102388,103831,106405,108483,109052,110929,112256,114554,116916,119714,123499,126677,129886,131950,134518,135323,136160,136425,137016,138097,139564,141387,144262,147404,150226,155049,160384,163720,165628,165973,167196,167497,167918,168982,170146,171626,173529,176069,177586,179785,181437,182379,182922,183670
49740,"Yuma, AZ (Metropolitan Statistical Area) *",59800,61415,64853,67150,68685,71396,69434,76476,79454,80680,83512,91393,91834,93878,84027,85373,87572,90505,92684,97064,103380,108063,111967,118660,124892,127975,131776,137248,143896,149065,155665,160576,162873,165398,168003,172824,178816,183848,187357,191202,193714,196839,201291,199666,198339,198670,198510,199165,199915,200572,202099,205659,207284,208874,213221

Legend/Footnotes
"1. Census Bureau midyear population estimate. BEA produced intercensal annual county population statistics for 2010 to 2019 that are tied to the Census Bureau decennial counts for 2010 and 2020. BEA developed intercensal population statistics because this data was not published when Census released county population data for 2020 through 2023, which are based on the 2020 decennial counts. BEA used the Census Bureau Das Gupta method (see https://www2.census.gov/programs-surveys/popest/technical-documentation/methodology/intercensal/2000-2010-intercensal-estimates-methodology.pdf), modified to account for an extra leap year day, to produce the intercensal population figures that will be used until Census releases its official intercensal population data."
"* La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983."
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"* Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981."
"* Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available. Bedford County, VA includes the independent city of Bedford for all years."
"  Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020."
Note. All dollar estimates are in thousands of current dollars (not adjusted for inflation). Statistics presented in thousands of dollars do not indicate more precision than statistics presented in millions of dollars.
"  Last updated: November 14, 2024-- new statistics for 2023; revised statistics for 2019-2022."
